RealtimeClockDateandTime,METERSNO,METERSNO.1,NormalPhaseCurrent,NeutralCurrent,Voltage,AvgPhaseCurrent,AvgNeutralCurrent,AvgVoltage,Signedpowerfactor,Frequency,CumulativeEnergykWh,CumulativeEnergykVAh,BlockEnergykWh,BlockEnergykVAh,MDkW,MDkVA,SystemPowerFactor,Latitude,Longitude,NormalPhaseCurrent_filtered,NeutralCurrent_filtered,Voltage_filtered,AvgPhaseCurrent_filtered,AvgNeutralCurrent_filtered,AvgVoltage_filtered,Signedpowerfactor_filtered,Frequency_filtered,CumulativeEnergykWh_filtered,CumulativeEnergykVAh_filtered,BlockEnergykWh_filtered,BlockEnergykVAh_filtered,MDkW_filtered,MDkVA_filtered,SystemPowerFactor_filtered,Latitude_filtered,Longitude_filtered,hour,dayofweek,month,is_weekend,Voltage_filtered_lag1,Voltage_filtered_lag2,Frequency_filtered_lag1,Frequency_filtered_lag2,AvgVoltage_filtered_lag1,AvgVoltage_filtered_lag2,Voltage_filtered_roll_mean_3,Voltage_filtered_roll_std_3,Frequency_filtered_roll_mean_3,Frequency_filtered_roll_std_3,NormalPhaseCurrent_scaled,NeutralCurrent_scaled,Voltage_scaled,AvgPhaseCurrent_scaled,AvgNeutralCurrent_scaled,AvgVoltage_scaled,Signedpowerfactor_scaled,Frequency_scaled,CumulativeEnergykWh_scaled,CumulativeEnergykVAh_scaled,BlockEnergykWh_scaled,BlockEnergykVAh_scaled,MDkW_scaled,MDkVA_scaled,SystemPowerFactor_scaled,Latitude_scaled,Longitude_scaled
2022-04-25 11:00:00,A00026,A00026,0.71,0.72,238.8,0.43,0.43,238.2,0.88,49.97,81.19,88.51,0.05,0.05,0.6,0.74,0.91,17.532,78.447,0.71,0.72,238.8,0.43,0.43,238.2,0.88,49.97,81.19,88.51,0.05,0.05,0.6,0.74,0.91,17.532,78.447,11,0,4,0,240.6,241.6,50.0,50.0,240.8,243.0,240.3333333333333,1.418919776920837,49.99,0.017320508076004437,0.40349918453376005,0.4689500528434691,-0.4136841443555575,-0.22068802883323357,-0.20646865917576374,-0.4781103154483576,-0.2204776748437834,-0.3269284204464043,-0.819888856413194,-0.8511180275618143,-0.16817389573613417,-0.2756681056399212,-0.11772312383128647,0.07706018261417112,0.07513402292430725,0.0,-0.8468664599674127
2022-04-25 11:30:00,A00030,A00030,0.0,0.0,236.7,0.09,0.06,235.8,1.0,50.01,29.54,31.03,0.01,0.01,0.74,0.76,0.98,17.532,78.448,0.0,0.0,236.7,0.09,0.06,235.8,1.0,50.01,29.54,31.03,0.01,0.01,0.74,0.76,0.98,17.532,78.448,11,0,4,0,238.8,240.6,49.97,50.0,238.2,240.8,238.69999999999996,1.9519221295953697,49.99333333333334,0.02081665999491758,-1.104056196752567,-1.147067353577983,-0.7039751635828858,-0.9570814548536088,-1.0607406580604835,-0.8140047507512349,0.8254988253288954,0.26204039317184336,-0.8474723377677079,-0.8759881514783721,-0.9343910813017714,-0.991100600226094,0.15189067430131084,0.11407448286561964,0.7155462111529445,0.0,0.859892311877766
2022-04-25 12:00:00,A00027,A00027,1.37,1.36,232.7,0.87,0.87,233.1,0.82,50.05,19.88,25.13,0.09,0.11,0.26,0.3,0.89,17.532,78.447,1.37,1.36,232.7,0.87,0.87,233.1,0.82,50.05,19.88,25.13,0.09,0.11,0.26,0.3,0.89,17.532,78.447,12,0,4,0,236.7,238.8,50.01,49.97,235.8,238.2,236.0666666666666,3.0989245446344977,50.01,0.04000000000011927,1.8048886938985151,1.905409969662538,-1.2569104383016003,0.7322916989578402,0.8094223665249841,-1.1918859904669779,-0.7434659249301233,0.8510092067900911,-0.8526312231478551,-0.8785409303772531,0.5980432898295029,0.797480636239338,-0.772499490724737,-0.7372544229176957,-0.10784088799816081,0.0,-0.8468664599674127
2022-04-25 12:30:00,A00030,A00030,0.0,0.0,236.4,0.09,0.06,235.9,1.0,50.02,29.56,31.05,0.01,0.01,0.74,0.76,0.98,17.532,78.448,0.0,0.0,236.4,0.09,0.06,235.9,1.0,50.02,29.56,31.05,0.01,0.01,0.74,0.76,0.98,17.532,78.448,12,0,4,0,232.7,236.7,50.05,50.01,233.1,235.8,235.26666666666665,2.2278539748687045,50.02666666666667,0.02081665999486496,-1.104056196752567,-1.147067353577983,-0.745445309186787,-0.9570814548536088,-1.0607406580604835,-0.8000091492802823,0.8254988253288954,0.40928259657648375,-0.8474616568455958,-0.8759794979905792,-0.9343910813017714,-0.991100600226094,0.15189067430131084,0.11407448286561964,0.7155462111529445,0.0,0.859892311877766
2022-04-25 13:00:00,A00027,A00027,0.36,0.36,238.7,0.67,0.67,234.4,1.0,50.1,20.05,25.32,0.07,0.08,0.26,0.3,0.92,17.532,78.447,0.36,0.36,238.7,0.67,0.67,234.4,1.0,50.1,20.05,25.32,0.07,0.08,0.26,0.3,0.92,17.532,78.447,13,0,4,0,236.4,232.7,50.02,50.05,235.9,233.1,235.93333333333328,3.0270998221628034,50.05666666666667,0.04041451884335916,-0.3396619189172463,-0.33905865036725696,-0.4275075262235285,0.2991190954164431,0.34765371847918974,-1.0099431713445826,0.8254988253288954,1.5872202238129791,-0.8525404353099022,-0.8784587222432214,0.2149346970466845,0.26090626529970834,-0.772499490724737,-0.7372544229176957,0.16662147838554128,0.0,-0.8468664599674127
2022-04-25 13:30:00,A00026,A00026,0.58,0.58,238.5,0.66,0.66,238.2,0.81,49.93,81.49,88.88,0.07,0.08,0.6,0.74,0.82,17.532,78.447,0.58,0.58,238.5,0.66,0.66,238.2,0.81,49.93,81.49,88.88,0.07,0.08,0.6,0.74,0.82,17.532,78.447,13,0,4,0,238.7,236.4,50.1,50.02,234.4,235.9,237.86666666666665,1.2741009902427385,50.01666666666667,0.08504900548120885,0.12746791753767195,0.1547244460392978,-0.45515428995946267,0.27746046523937323,0.3245652860769,-0.4781103154483576,-0.8306306332778456,-0.915897234064652,-0.8197286425815125,-0.8509579380376471,0.2149346970466845,0.26090626529970834,-0.11772312383128647,0.07706018261417112,-0.748253076226799,0.0,-0.8468664599674127
2022-04-25 14:00:00,A00016,A00016,1.37,1.38,236.2,1.41,1.42,236.6,0.79,49.81,4982.98,6057.9,0.14,0.16,2.8,3.12,0.88,17.533,78.447,1.37,1.38,236.2,1.41,1.42,236.6,0.79,49.918,4982.98,6057.9,0.14,0.16,0.6699999999999999,0.75,0.88,17.532,78.447,14,0,4,0,238.5,238.7,49.93,50.1,238.2,234.4,237.79999999999995,1.3892443989465098,49.98266666666666,0.10179063480175776,1.8048886938985151,1.9502993420631334,-0.7730920729227251,1.9018577285196123,2.079286148650919,-0.7020399389836104,-1.0049600499732922,-1.0925878781501368,1.7978930035818212,1.7316841472165505,1.5558147717865498,1.691771254472054,0.01708377523501208,0.09556733273989539,-0.19932834345939485,0.0,-0.8468664599674127
2022-04-25 14:30:00,A00030,A00030,0.32,0.22,233.7,0.11,0.07,236.0,0.93,49.67,29.6,31.1,0.01,0.01,0.74,0.76,0.97,17.532,78.448,0.32,0.22,233.7,0.11,0.07,236.0,0.93,49.906,29.6,31.1,0.01,0.01,0.74,0.76,0.97,17.532,78.448,14,0,4,0,236.2,238.5,49.918,49.93,236.6,238.2,236.1333333333333,2.4006943440050974,49.918,0.012000000000651241,-0.4245946164545041,-0.6532842571714282,-1.1186766196219218,-0.9137641944994691,-1.0376522256581937,-0.7860135478093297,0.21534586689483318,-1.2692785222356215,-0.8474402950013716,-0.8759578642710971,-0.9343910813017714,-0.991100600226094,0.15189067430131084,0.11407448286561964,0.6240587556917104,0.0,0.859892311877766
2022-04-25 15:00:00,A00616,A00616,0.2,0.2,239.4,0.61,0.61,239.7,0.92,49.63,91.96,101.55,0.06,0.07,1.72,1.76,0.8,17.532,78.448,0.2,0.2,239.4,0.61,0.61,239.7,0.92,49.894,91.96,101.55,0.06,0.07,1.72,1.76,0.8,17.532,78.448,15,0,4,0,233.7,236.2,49.906,49.918,236.0,236.6,236.43333333333328,2.8571547618807873,49.906,0.01200000000068499,-0.6793927090662777,-0.6981736295720241,-0.33074385314775107,0.16916731435402385,0.20912312406545128,-0.26817629338405724,0.12818115854710985,-1.4459691663211063,-0.8141371798558249,-0.8454759535208972,0.023380400655275028,0.08204814165316525,2.039187261229492,1.964789495438044,-0.9312279871492661,0.0,0.859892311877766
2022-04-25 15:30:00,A00616,A00616,0.19,0.19,239.6,0.19,0.19,240.1,0.92,49.54,91.98,101.58,0.02,0.03,1.72,1.76,0.92,17.532,78.448,0.19,0.19,239.6,0.19,0.19,240.1,0.92,49.882,91.98,101.58,0.02,0.03,1.72,1.76,0.92,17.532,78.448,15,0,4,0,239.4,233.7,49.894,49.906,239.7,236.0,237.5666666666666,3.3501243758012684,49.894,0.012000000000718741,-0.7006258834505922,-0.720618315772322,-0.3030970894118169,-0.7404951530829101,-0.760591036830717,-0.21219388750024307,0.12818115854710985,-1.622659810406591,-0.8141264989337128,-0.845462973289208,-0.7428367849103622,-0.6333843529330077,2.039187261229492,1.964789495438044,0.16662147838554128,0.0,0.859892311877766
2022-04-25 16:00:00,A00006,A00006,0.43,0.43,237.2,0.42,0.42,233.5,0.56,49.87,32.03,35.28,0.03,0.05,0.56,0.58,0.56,17.533,78.447,0.43,0.43,237.2,0.42,0.42,233.5,0.56,49.87,32.03,35.28,0.03,0.05,0.56,0.58,0.56,17.532,78.447,16,0,4,0,239.6,239.4,49.882,49.894,240.1,239.7,238.73333333333326,1.3316656236974815,49.882,0.012000000000752492,-0.191029698227045,-0.18194584696517133,-0.6348582542430464,-0.24234665901030347,-0.22955709157805348,-1.1359035845831635,-3.0097483419709263,-1.7993504544920758,-0.8461425629647507,-0.8741492853223982,-0.5512824885189529,-0.2756681056399212,-0.194755637583457,-0.21905421939741687,-3.126926918218881,0.0,-0.8468664599674127
2022-04-25 16:30:00,A00028,A00028,0.0,0.0,242.2,0.0,0.0,242.0,1.0,49.91,6.14,6.29,0.0,0.0,0.1,0.1,1.0,17.532,78.448,0.0,0.0,242.2,0.0,0.0,242.0,1.0,49.91,6.14,6.29,0.0,0.0,0.1,0.1,1.0,17.532,78.448,16,0,4,0,237.2,239.6,49.87,49.882,233.5,240.1,239.66666666666663,2.500666577802294,49.88733333333332,0.020526405758217885,-1.104056196752567,-1.147067353577983,0.05631083915534676,-1.1520091264472374,-1.1992712524742217,0.05372254044787145,0.8254988253288954,-1.2103816408738282,-0.8599690166388719,-0.8866925158780874,-1.1259453776931807,-1.1699587238726372,-1.0806295457334196,-1.1073974254321806,0.8985211220754126,0.0,0.859892311877766
2022-04-25 17:00:00,A00006,A00006,0.0,0.0,243.3,0.0,0.0,240.2,1.0,50.06,32.04,35.31,0.0,0.0,0.56,0.58,1.0,17.533,78.447,0.0,0.0,243.3,0.0,0.0,240.2,1.0,50.06,32.04,35.31,0.0,0.0,0.56,0.58,1.0,17.532,78.447,17,0,4,0,242.2,237.2,49.91,49.87,242.0,233.5,240.89999999999995,3.251153641402376,49.94666666666666,0.10016652800885037,-1.104056196752567,-1.147067353577983,0.20836803970299642,-1.1520091264472374,-1.1992712524742217,-0.19819828602929052,0.8254988253288954,0.9982514101947314,-0.8461372225036946,-0.874136305090709,-1.1259453776931807,-1.1699587238726372,-0.194755637583457,-0.21905421939741687,0.8985211220754126,0.0,-0.8468664599674127
2022-04-25 17:30:00,A00028,A00028,0.04,0.04,249.3,0.01,0.01,247.3,0.95,50.02,6.14,6.3,0.0,0.01,0.1,0.1,0.98,17.532,78.448,0.04,0.04,249.3,0.01,0.01,247.3,0.95,50.02,6.14,6.3,0.0,0.01,0.1,0.1,0.98,17.532,78.448,17,0,4,0,243.3,242.2,50.06,49.91,240.2,242.0,244.9333333333333,3.821430796617459,49.99666666666667,0.07767453465161411,-1.0191234992153093,-1.0572886087767912,1.0377709517810683,-1.1303504962701676,-1.176182820071932,0.7954894184084007,0.3896752835902788,0.40928259657648375,-0.8599690166388719,-0.8866881891341909,-1.1259453776931807,-0.991100600226094,-1.0806295457334196,-1.1073974254321806,0.7155462111529445,0.0,0.859892311877766
2022-04-25 18:00:00,A00006,A00006,0.12,0.12,248.7,0.28,0.28,246.2,1.0,50.16,32.09,35.37,0.03,0.04,0.56,0.58,0.9,17.533,78.447,0.12,0.12,248.7,0.28,0.28,246.2,1.0,50.16,32.09,35.37,0.03,0.04,0.56,0.58,0.9,17.532,78.447,18,0,4,0,249.3,243.3,50.02,50.06,247.3,240.2,247.1,3.3045423283720248,50.080000000000005,0.07211102550932252,-0.8492581041407935,-0.8777311191744077,0.9548306605732579,-0.5455674814892814,-0.5527951452101095,0.6415378022279107,0.8254988253288954,2.4706734442402984,-0.8461105201984144,-0.8741103446273306,-0.5512824885189529,-0.45452622928646447,-0.194755637583457,-0.21905421939741687,-0.016353432536926782,0.0,-0.8468664599674127
2022-04-25 18:30:00,A00030,A00030,1.15,0.86,247.5,0.26,0.18,246.6,0.94,50.07,29.9,31.41,0.03,0.03,0.74,0.76,0.85,17.532,78.448,1.15,0.86,247.5,0.26,0.18,246.6,0.94,50.07,29.9,31.41,0.03,0.03,0.74,0.76,0.85,17.532,78.448,18,0,4,0,248.7,249.3,50.16,50.02,246.2,247.3,248.49999999999997,0.9165151389923327,50.083333333333336,0.07094598884601852,1.3377588574435966,0.7831756596476404,0.7889500781576452,-0.5888847418434211,-0.7836794692330068,0.6975202081117249,0.30251057524255553,1.1454936135992673,-0.8472800811696899,-0.8758237352103084,-0.5512824885189529,-0.6333843529330077,0.15189067430131084,0.11407448286561964,-0.47379070984309696,0.0,0.859892311877766
2022-04-25 19:00:00,A00706,A00706,0.83,0.83,249.0,0.66,0.66,248.8,0.99,50.05,36.91,40.16,0.08,0.08,0.32,0.34,0.99,17.532,78.448,0.83,0.83,249.0,0.66,0.66,248.8,0.99,50.05,36.91,40.16,0.08,0.08,0.32,0.34,0.99,17.532,78.448,19,0,4,0,247.5,248.7,50.07,50.16,246.6,246.2,248.39999999999995,0.79372539332073,50.09333333333333,0.05859465277087143,0.6582972771455337,0.7158416010467464,0.9963008061771631,0.27746046523937323,0.3245652860769,1.0054234404727012,0.738334116981172,0.8510092067900911,-0.8435364179693968,-0.8720378343009507,0.4064889934380937,0.26090626529970834,-0.656950720096481,-0.6632258224147987,0.8070336666141785,0.0,0.859892311877766
2022-04-25 19:30:00,A00027,A00027,1.5,1.5,246.8,1.22,1.22,247.5,0.84,49.95,21.2,26.66,0.13,0.15,0.26,0.3,0.87,17.532,78.447,1.5,1.5,246.8,1.22,1.22,247.5,0.84,49.95,21.2,26.66,0.13,0.15,0.26,0.3,0.87,17.532,78.447,19,0,4,0,249.0,247.5,50.05,50.07,248.8,246.6,247.76666666666665,1.1239810200068565,50.02333333333333,0.06429100507336485,2.080919960894603,2.219635576466709,0.6921864050818717,1.4903437551552852,1.6175175006051243,0.8234806213503059,-0.5691365082346767,-0.6214128272554759,-0.8519262822884561,-0.8778789385611026,1.3642604753951404,1.5129131308255106,-0.772499490724737,-0.7372544229176957,-0.2908157989206289,0.0,-0.8468664599674127
2022-04-25 20:00:00,A00704,A00704,0.7,0.7,250.9,0.69,0.69,249.7,0.91,50.03,30.68,34.48,0.08,0.09,1.18,1.22,0.91,17.532,78.448,0.7,0.7,250.9,0.69,0.69,249.7,0.91,50.03,30.68,34.48,0.08,0.09,1.18,1.22,0.91,17.532,78.448,20,0,4,0,246.8,249.0,49.95,50.05,247.5,248.8,248.89999999999998,2.051828452868809,50.01,0.052915026221395205,0.38226601014944556,0.42406068044287315,1.2589450616685534,0.3424363557705826,0.39383058328376896,1.1313838537112781,0.041016450199386545,0.5565247999810196,-0.8468635252073178,-0.8744954248341109,0.4064889934380937,0.43976438894625147,0.999248325575188,0.9654033886489348,0.07513402292430725,0.0,0.859892311877766
2022-04-25 20:30:00,A00027,A00027,0.64,0.64,250.5,1.07,1.07,250.0,0.96,50.01,21.45,26.95,0.12,0.13,0.26,0.32,0.89,17.532,78.447,0.64,0.64,250.5,1.07,1.07,250.0,0.96,50.01,21.45,26.95,0.12,0.13,0.26,0.32,0.89,17.532,78.447,20,0,4,0,250.9,246.8,50.03,49.95,249.7,247.5,249.39999999999998,2.2605309110918776,49.99666666666667,0.04163331998946514,0.2548669638435589,0.2893925632410856,1.2036515341966811,1.1654643024992375,1.2711910145707788,1.1733706581241397,0.47683999193800214,0.26204039317184336,-0.8517927707620547,-0.8777534629881067,1.1727061790037308,1.1551968835324244,-0.772499490724737,-0.7002401226662471,-0.10784088799816081,0.0,-0.8468664599674127
2022-04-25 21:00:00,A00706,A00706,1.13,1.13,250.4,1.14,1.14,251.9,0.95,50.02,37.4,40.67,0.14,0.15,0.32,0.34,0.95,17.532,78.448,1.13,1.13,250.4,1.14,1.14,251.9,0.95,50.02,37.4,40.67,0.14,0.15,0.32,0.34,0.95,17.532,78.448,21,0,4,0,250.5,250.9,50.01,50.03,250.0,249.7,250.6,0.26457513110945957,50.02,0.010000000000542807,1.2952925086749676,1.3891821870556846,1.189828152328714,1.3170747137387262,1.4328100413868063,1.4392870860722542,0.3896752835902788,0.40928259657648375,-0.8432747353776502,-0.8718171703622339,1.5558147717865498,1.5129131308255106,-0.656950720096481,-0.6632258224147987,0.4410838447692424,0.0,0.859892311877766
2022-04-25 21:30:00,A00029,A00029,0.0,0.28,224.3,0.0,0.23,227.2,0.97,49.97,11.92,12.57,0.03,0.02,0.44,0.44,0.99,17.532,78.448,0.0,0.28,224.3,0.0,0.23,227.2,0.97,49.97,11.92,12.57,0.03,0.02,0.44,0.44,0.99,17.532,78.448,21,0,4,0,250.4,250.5,50.02,50.01,251.9,250.0,241.73333333333332,15.097792333097463,50.0,0.026457513110874083,-1.104056196752567,-0.5186161399696405,-2.418074515210898,-1.1520091264472374,-0.6682373072215582,-2.0176264772532266,0.5640047002857255,-0.3269284204464043,-0.8568822301484733,-0.8839753207111426,-0.5512824885189529,-0.8122424765795507,-0.42585317883996904,-0.47815432115755624,0.8070336666141785,0.0,0.859892311877766
2022-04-25 22:00:00,A00006,A00006,0.36,0.36,247.7,0.38,0.38,248.0,1.0,50.12,32.47,35.77,0.05,0.04,0.56,0.58,1.0,17.533,78.447,0.36,0.36,247.7,0.38,0.38,248.0,1.0,50.12,32.47,35.77,0.05,0.04,0.56,0.58,1.0,17.532,78.447,22,0,4,0,224.3,250.4,49.97,50.02,227.2,251.9,240.79999999999995,14.35304845668694,50.03666666666667,0.07637626158265831,-0.3396619189172463,-0.33905865036725696,0.8165968418935793,-0.3289811797185829,-0.3219108211872123,0.8934586287050726,0.8254988253288954,1.8817046306220506,-0.8459075826782844,-0.8739372748714742,-0.16817389573613417,-0.45452622928646447,-0.194755637583457,-0.21905421939741687,0.8985211220754126,0.0,-0.8468664599674127
2022-04-25 22:30:00,A00006,A00006,0.36,0.36,245.7,0.35,0.35,245.1,1.0,49.91,32.51,35.82,0.04,0.05,0.56,0.58,1.0,17.533,78.447,0.36,0.36,245.7,0.35,0.35,245.1,1.0,49.91,32.51,35.82,0.04,0.05,0.56,0.58,1.0,17.532,78.447,22,0,4,0,247.7,224.3,50.12,49.97,248.0,227.2,239.23333333333326,12.971250260993997,50.0,0.10816653826397521,-0.3396619189172463,-0.33905865036725696,0.540129204534222,-0.3939570702497925,-0.39117611839408156,0.4875861860474246,0.8254988253288954,-1.2103816408738282,-0.8458862208340602,-0.8739156411519922,-0.35972819212754353,-0.2756681056399212,-0.194755637583457,-0.21905421939741687,0.8985211220754126,0.0,-0.8468664599674127
2022-04-25 23:00:00,A00704,A00704,0.2,0.2,240.9,0.2,0.2,242.1,0.93,49.94,30.97,34.79,0.02,0.02,1.18,1.22,0.93,17.532,78.448,0.2,0.2,240.9,0.2,0.2,242.1,0.93,49.94,30.97,34.79,0.02,0.02,1.18,1.22,0.93,17.532,78.448,23,0,4,0,245.7,247.7,49.91,50.12,245.1,248.0,244.76666666666662,3.4947579792220003,49.99,0.11357816691606064,-0.6793927090662777,-0.6981736295720241,-0.12339312512823312,-0.7188365229058403,-0.7375026044284273,0.067718141918824,0.21534586689483318,-0.7686550306601162,-0.8467086518366923,-0.8743612957733223,-0.7428367849103622,-0.8122424765795507,0.999248325575188,0.9654033886489348,0.25810893384677536,0.0,0.859892311877766
2022-04-25 23:30:00,A00616,A00616,6.17,6.17,243.5,3.55,3.55,243.2,0.96,49.78,94.91,104.74,0.4,0.43,1.72,1.76,0.73,17.532,78.448,0.26,0.26,243.5,0.22,0.22,243.2,0.96,49.9,94.91,104.74,0.024,0.022,1.72,1.76,0.73,17.532,78.448,23,0,4,0,240.9,245.7,49.94,49.91,242.1,245.1,243.36666666666665,2.4027761721259435,49.916666666666664,0.02081665999506167,-0.5519936627603909,-0.5635055123702364,0.23601480343893055,-0.6755192625517007,-0.6913257396238479,0.22166975809931008,0.47683999193800214,-1.357623844278364,-0.8125617438442893,-0.8440957222179428,-0.6662150663537983,-0.7764708518502422,2.039187261229492,1.964789495438044,-1.5716401753779043,0.0,0.859892311877766
2022-04-26 00:00:00,A00016,A00016,2.91,2.92,242.3,3.74,3.75,242.8,0.93,49.81,4987.51,6070.03,0.39,0.46,2.8,3.12,0.85,17.533,78.447,0.32,0.32,242.3,0.24,0.24,242.8,0.93,49.86,4987.51,6070.03,0.028,0.024,1.72,1.76,0.85,17.532,78.447,0,1,4,0,243.5,240.9,49.9,49.94,243.2,242.1,242.23333333333332,1.3012814197307871,49.9,0.0400000000002209,-0.4245946164545041,-0.4288373951684487,0.07013422102331776,-0.6322020021975608,-0.6451488748192685,0.16568735221549985,0.21534586689483318,-1.9465926578966115,1.8003122324402137,1.7369324875628944,-0.5895933477972347,-0.7406992271209336,2.039187261229492,1.964789495438044,-0.47379070984309696,0.0,-0.8468664599674127
2022-04-26 00:30:00,A00616,A00616,0.38,0.38,246.9,3.68,3.68,243.5,0.46,49.82,95.76,105.65,0.42,0.45,1.72,1.76,0.75,17.532,78.448,0.38,0.38,246.9,0.26,0.26,243.5,0.8500000000000001,49.82,95.76,105.65,0.032,0.026,1.72,1.76,0.75,17.532,78.448,0,1,4,0,242.3,243.5,49.86,49.9,242.8,243.2,244.23333333333332,2.3860706890903307,49.85999999999999,0.040000000000252875,-0.2971955701486173,-0.29416927796666104,0.7060097869498387,-0.5888847418434211,-0.598972010014689,0.26365656251217173,-0.4819717998869524,-2.535561471514859,-0.8121078046545248,-0.8437019885233695,-0.512971629240671,-0.704927602391625,2.039187261229492,1.964789495438044,-1.3886652644554363,0.0,0.859892311877766
2022-04-26 01:00:00,A00016,A00016,2.3,2.3,246.3,2.59,2.6,244.3,0.77,49.81,4988.03,6070.68,0.23,0.32,2.8,3.12,0.72,17.533,78.447,0.345,0.345,246.3,0.28,0.28,244.3,0.77,49.835,4988.03,6070.68,0.036000000000000004,0.027999999999999997,0.91,0.9299999999999999,0.72,17.532,78.447,1,1,4,0,246.9,242.3,49.82,49.86,243.5,242.8,245.16666666666666,2.500666577801957,49.83833333333333,0.020207259422172788,-0.371511680493718,-0.3727256796677039,0.6230694957420323,-0.5455674814892814,-0.5527951452101095,0.37562137427980014,-1.1792894666687388,-2.3146981664080033,1.800589936415128,1.7372137259161613,-0.43634991068410717,-0.6691559776623164,0.4792788577480362,0.4286960350029317,-1.6631276308391385,0.0,-0.8468664599674127
2022-04-26 01:30:00,A00028,A00028,0.31,0.31,246.6,0.3,0.3,247.7,0.98,49.85,6.48,6.64,0.04,0.03,0.1,0.1,0.97,17.532,78.448,0.31,0.31,246.6,0.3,0.3,247.7,0.98,49.85,6.48,6.64,0.04,0.03,0.1,0.1,0.97,17.532,78.448,1,1,4,0,246.3,246.9,49.835,49.82,244.3,243.5,246.59999999999994,0.30000000000339555,49.835,0.015000000000728594,-0.44582779083881857,-0.4512820813687467,0.6645396413459336,-0.5022502211351417,-0.5066182804055301,0.851471824292211,0.6511694086334487,-2.0938348613011475,-0.8597874409629661,-0.886541079841713,-0.35972819212754353,-0.6333843529330077,-1.0806295457334196,-1.1073974254321806,0.6240587556917104,0.0,0.859892311877766
2022-04-26 02:00:00,A00028,A00028,0.3,0.31,250.0,0.3,0.3,247.7,0.98,49.84,6.52,6.68,0.04,0.04,0.1,0.1,0.98,17.532,78.448,0.3,0.31,250.0,0.3,0.3,247.7,0.98,49.84,6.52,6.68,0.04,0.04,0.1,0.1,0.98,17.532,78.448,2,1,4,0,246.6,246.3,49.85,49.835,247.7,244.3,247.6333333333333,2.055075018906887,49.84166666666667,0.007637626159663221,-0.46706096522313306,-0.4512820813687467,1.1345346248568418,-0.5022502211351417,-0.5066182804055301,0.851471824292211,0.6511694086334487,-2.2410770647056832,-0.8597660791187419,-0.8865237728661275,-0.35972819212754353,-0.45452622928646447,-1.0806295457334196,-1.1073974254321806,0.7155462111529445,0.0,0.859892311877766
2022-04-26 02:30:00,A00013,A00013,1.95,1.95,248.5,1.53,1.53,247.5,0.97,49.82,5206643.54,5206696.99,0.19,0.19,0.0,0.0,1.0,17.532,78.447,1.95,0.8999999999999999,248.5,1.53,1.53,247.5,0.97,49.82,1252.2649999999999,1523.19,0.19,0.19,0.0,0.0,1.0,17.532,78.447,2,1,4,0,250.0,246.6,49.84,49.85,247.7,247.7,248.36666666666665,1.7039170558847585,49.836666666666666,0.015275252317231529,3.0364128081887536,0.872954404448832,0.9271838968373237,2.161761290644451,2.3332589050761063,0.8234806213503059,0.5640047002857255,-2.535561471514859,-0.19448081329146452,-0.23036873423183837,2.513586253743596,2.2283456254116834,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,-0.8468664599674127
2022-04-26 03:00:00,A00013,A00013,1.49,1.49,249.9,1.8,1.8,249.3,1.0,49.95,5206643.74,5206697.22,0.2,0.23,0.0,0.0,0.87,17.532,78.447,1.49,1.49,249.9,1.8,1.8,249.3,1.0,49.95,2498.0099999999998,3039.7,0.2,0.23,0.0,0.0,0.87,17.532,78.447,3,1,4,0,248.5,250.0,49.82,49.84,247.5,247.7,249.4666666666666,0.8386497083614031,49.870000000000005,0.07000000000014432,2.0596867865102886,2.1971908902664112,1.1207112429888746,2.746544305425337,2.956646579937929,1.0754014478274678,0.8254988253288954,-0.6214128272554759,0.47080445253581293,0.4257863044024505,2.7051405501350057,2.9437781199978565,-1.2732108301138463,-1.292468926689423,-0.2908157989206289,0.0,-0.8468664599674127
2022-04-26 03:30:00,A00013,A00013,1.5,1.5,251.5,1.49,1.49,250.2,1.0,49.88,5206643.92,5206697.4,0.18,0.18,0.0,0.0,1.0,17.532,78.447,1.5,1.5,251.5,1.49,1.49,250.2,1.0,49.88,3743.7549999999997,4556.21,0.18,0.18,0.0,0.0,1.0,17.532,78.447,3,1,4,0,249.9,248.5,49.95,49.82,249.3,247.5,249.9666666666666,1.5011106998934274,49.88333333333333,0.06506407098662773,2.080919960894603,2.219635576466709,1.3418853528763597,2.0751267699361713,2.240905175466947,1.2013618610660448,0.8254988253288954,-1.6521082510874354,1.1360897183630903,1.0819413430367395,2.322031957352187,2.04948750176514,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,-0.8468664599674127
2022-04-26 04:00:00,A00016,A00016,10.32,10.34,242.6,2.69,2.69,249.7,0.99,49.83,4989.5,6072.72,0.25,0.33,2.8,3.12,0.76,17.533,78.447,1.13,1.13,242.6,1.12,1.12,249.7,0.99,49.83,4989.5,6072.72,0.135,0.135,0.16,0.17,0.76,17.532,78.447,4,1,4,0,251.5,249.9,49.88,49.95,250.2,249.3,247.99999999999997,4.7444704657107675,49.88666666666666,0.060277137733580455,1.2952925086749676,1.3891821870556846,0.111604366627219,1.2737574533845868,1.3866331765822275,1.1313838537112781,0.738334116981172,-2.3883192681103234,1.8013749841903681,1.7380963816710286,1.4600376235908452,1.244625945355696,-0.9650807751051635,-0.9778473745521108,-1.2971778089942023,0.0,-0.8468664599674127
